sector,source,destination,Z_2000,Z_2001,Z_2002,Z_2003,Z_2004,Z_2005,Z_2006,Z_2007,Z_2008,Z_2009,Z_2010,Z_2011,Z_2012,Z_2013,Z_2014,simpleaverage2000,simpleaverage2001,simpleaverage2002,simpleaverage2003,simpleaverage2004,simpleaverage2005,simpleaverage2006,simpleaverage2007,simpleaverage2008,simpleaverage2009,simpleaverage2010,simpleaverage2011,simpleaverage2012,simpleaverage2013,simpleaverage2014,weightedaverage2000,weightedaverage2001,weightedaverage2002,weightedaverage2003,weightedaverage2004,weightedaverage2005,weightedaverage2006,weightedaverage2007,weightedaverage2008,weightedaverage2009,weightedaverage2010,weightedaverage2011,weightedaverage2012,weightedaverage2013,weightedaverage2014,value2000,value2001,value2002,value2003,value2004,value2005,value2006,value2007,value2008,value2009,value2010,value2011,value2012,value2013,value2014
Mining,CHN,AUS,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0012,1.0013083,1.0009834,1.0008428,1.0012,1.001125,1.0009834,1.0010417,1.0014334,1.0013083,1.0021501,1.0007644,1.0012,1.0013499,1.00149,1.0012916,1.000625,1.0007167,1.0005858,1.0007666,1.0009,1.0008833,1.000875,1.0009416,1.001475,1.0017834,1.0009286,1.0013,1.0015333,1.00167,.064385593,.069747448,.096934907,.11000668,.2474771,.24967061,.21442007,.053190786,.11435449,.089989178,.13095252,.24505845,.16005081,.16597444,.18292609
Mining,CHN,BRA,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0569124,1.0632501,1.046675,1.046575,1.038,1.0335,1.0266376,1.033275,1.02757,1.0351599,1.03438,1.0341799,1.03496,1.0276999,1.03574,1.05555,1.064575,1.0499749,1.0499749,1.0414,1.0349749,1.0277125,1.0327749,1.02731,1.03738,1.03622,1.0358599,1.03248,1.0264499,1.03362,.01150567,.068419009,.1098051,.1276848,.031094231,.036552433,.039447185,.044329699,.098664872,.041698452,.091117837,.14556007,.13241744,.15224482,.1674992
Mining,CHN,CAN,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1,1,1,1,1.0000929,1.0000929,1,1.0001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.019392213,.026045507,.030821813,.037424091,.041784756,.056256704,.048102934,.043548416,.13287136,.083646715,.14494428,.23294778,.22818463,.23376508,.25259843
Mining,CHN,CHN,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94.355537,104.43273,115.8386,134.27063,165.98157,247.93449,305.68875,366.7164,574.44025,530.5498,663.19525,903.74097,921.15375,1068.1218,1214.7993
Mining,CHN,EUC,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0005534,1.0028951,1.0030141,1.0026039,1.0023825,1.0022902,1.0001968,1.0021729,1.0001878,1.0001093,1.0001866,1.0001937,1.0002079,1.000139,1.0000674,1.0005205,1.0028189,1.0029669,1.002581,1.0022187,1.002171,1.0001065,1.0021571,1.0000985,1.0000316,1.0001175,1.0001377,1.0001717,1.0000643,1,.58951992,1.5353633,1.5251479,2.1628976,2.8625395,3.5630896,3.5785325,2.7769597,5.8214617,2.2720611,4.4767194,6.5049019,5.5456157,4.3054256,4.9485292
Mining,CHN,GBR,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0000666,1.00009,1.000075,1.000075,1.0000584,1.000075,1.0000584,1.0000666,1.0000584,1.0000584,1.0000584,1.0000584,1.000075,1.000075,1.000075,1,1,1,1,1,1,1,1.0000083,1,1,1,1,1,1,1,.01354281,.016518222,.041454028,.049001962,.062462837,.068805628,.05635979,.04767324,.1416021,.083496273,.14868638,.22064193,.21894799,.25946969,.21550421
Mining,CHN,IDN,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0408666,1.0190001,1.0186501,1.0378667,1.0185833,1.0373,1.0195714,1.0209,1.0193501,1.005,1.0041666,1.0041666,1.0035715,1.0041666,1.0175333,1.0356333,1.0180917,1.0162833,1.0363333,1.0177417,1.0345334,1.0193286,1.0173666,1.0167643,1.005,1.0041666,1.0041666,1.0041666,1.0041666,1.0171499,.19360828,.35586938,.3011488,.42515722,.44266269,.58232999,.52267617,.20820723,.23975132,.13584971,.1272904,.16821834,.18742943,.16701147,.18673453
Mining,CHN,IND,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.1382749,1.12745,1.1956333,1.1201416,1.0998929,1.1237,1.0670714,1.0554374,1.0497143,1.043975,1.0506858,1.03985,1.0366666,1.04794,1.03666,1.1281126,1.1171,1.1808833,1.1140416,1.0957856,1.1209428,1.0642715,1.053125,1.0451714,1.045975,1.0477858,1.0399499,1.0363584,1.04812,1.03614,.065066613,.21679695,.17291079,.076835319,.3098968,.23899807,.26819903,.13774404,.23882341,.11643782,.20440896,.51967913,.46946877,.22492409,.2887575
Mining,CHN,JPN,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.181607,1.7978828,1.8290645,2.2424431,1.8622934,1.9334936,1.5629798,.90363127,2.4665809,.71451247,.95247376,1.5365927,1.159744,.72324604,.73869967
Mining,CHN,KOR,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0302571,1.0200857,1.0197928,1.0198357,1.01985,1.0196142,1.0198786,1.0097563,1.0103786,1.0123286,1.00965,1.0090625,1.0090625,1.0103571,1.0103571,1.0286143,1.0193501,1.0194857,1.0194072,1.0192714,1.0192857,1.0194786,1.0087312,1.0099214,1.0099857,1.0086563,1.0086501,1.0087438,1.0112357,1.0101,.67185938,1.1174362,1.2374223,1.32783,1.7152715,1.8621534,1.4596393,1.3218176,2.2582145,.77520615,.86398625,1.2346994,1.0010247,.67833942,.69696587
Mining,CHN,MEX,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.1171,1.12344,1.1111,1.1109333,1.1215833,1.0948601,1.06406,1.0665901,1.0646334,1.0486166,1.00103,1.0008833,1.0007215,1.0004584,1.0007857,1.09566,1.11165,1.0923333,1.0983666,1.118325,1.09422,1.05674,1.06569,1.0594167,1.0472083,1.00246,1.0027083,1.0018001,1.0013666,1.0019,.0065710261,.008045353,.036721665,.017090142,.016905103,.029827461,.026863581,.029375913,.075785585,.045077551,.087929912,.15587059,.15174307,.14370584,.17176221
Mining,CHN,ROW,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0002995,1.0005896,1.0002203,1.000222,1.0002623,1.0002581,1.0002526,1.0002567,1.0002429,1.0002443,1.0002373,1.000508,1.0002539,1.0002581,1.0002595,1.0002042,1.0001756,1.0000679,1.0000845,1.0001739,1.0001739,1.0001987,1.0002126,1.0001878,1.0002277,1.0002167,1.000414,1.000294,1.0003202,1.0003119,4.9962072,3.6441889,4.1178355,2.7767627,2.5930047,5.1653562,3.6249511,5.3475494,6.400557,4.9322543,6.586452,8.278286,7.9030018,11.264013,10.956242
Mining,CHN,RUS,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1,1.05555,1.0525,1,1,1.045825,1,1.04334,1.0437,1.03834,1,1.02149,1.044,1.0200584,1.0183667,1,1.0646666,1.05177,1,1,1.0499749,1,1.03966,1.0389401,1.03834,1,1.02134,1.03846,1.020225,1.0200667,.025052197,.019593904,.028564438,.035303466,.036459014,.03745864,.043226801,.043873329,.091416173,.041477777,.069921844,.12038054,.12642226,.13754563,.13039404
Mining,CHN,TUR,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0050642,1.0050714,1.0050714,1.0001249,1.005,1.00644,1.0002834,1.0073082,1.0051,1.0002834,1,1.0053916,1,1.0004667,1,1.0007501,1.0007501,1.000875,1.0009251,1.005,1.00644,1.0001667,1.0072,1.0050333,1.0000833,1,1.005,1,1,1,.019151963,.015085194,.025962086,.082529791,.12774204,.12097301,.11765803,.21321803,.13640733,.045238897,.079070024,.10426362,.091625765,.10167948,.11774197
Mining,CHN,USA,3.860939,3.95698,4.0183125,4.247437,4.5693569,5.0540981,5.2231975,5.4348092,5.2094302,5.3674197,5.1915793,5.0708013,4.955514,4.9555144,4.955514,1.0021143,1.0023,1.0022286,1.0018286,1.0016428,1.0009167,1.0017285,1.0015714,1.0007501,1.0007,1.00165,1.0008,1.0006571,1.000775,1.0007143,1.0009571,1.0013286,1.0011715,1.0015428,1.0020143,1.0006583,1.0011858,1.0011858,1.0005715,1.0004357,1.0006666,1.000375,1.0003214,1.0003333,1.0002786,.34745899,.25803635,.31323016,.36820635,.50680166,.79995608,.80858475,.51167738,1.4403706,.66440141,1.1301353,1.561335,1.5398104,1.4210423,1.5594733
Mining,EUC,AUS,9.2616835,10.95049,9.5575905,9.8198137,9.9365997,13.108073,15.384958,14.527707,17.252277,13.408218,13.873411,13.549334,14.483989,13.797224,10.982524,1.0024259,1.0042858,1.0030103,1.0036495,1.0023928,1.002093,1.0026118,1.003686,1.0022657,1.0033818,1.004174,1.0055059,1.0054923,1.0041966,1.0042897,1.0023189,1.0033612,1.0035347,1.0045961,1.0022864,1.0023894,1.0041279,1.0045531,1.002829,1.0033303,1.0042176,1.0078522,1.0064111,1.0050529,1.006708,.053175688,.079807959,.1385182,.11271151,.22286783,.12713364,.15366264,.22199205,.18247867,.26325127,.26326865,.27962703,.11396418,.25667354,.29609129
Mining,EUC,BRA,11.758549,10.36856,8.6621151,8.8126354,9.6971979,11.174295,12.401019,10.770889,11.522535,8.4998636,8.9336109,9.1526432,9.0551443,8.3344002,7.5733528,1.062449,1.0541633,1.0444375,1.0429077,1.0316476,1.0362805,1.0377744,1.035195,1.0288389,1.0326351,1.0323526,1.0264184,1.0273867,1.025177,1.0273983,1.0626873,1.0540545,1.0453006,1.0427926,1.0312247,1.0365771,1.0384114,1.0356632,1.0293595,1.033269,1.0329834,1.0271436,1.0288317,1.0254704,1.0288539,.0931876,.2860451,.3055411,.95183855,.19262406,.14659683,.23047508,.32391402,.59146571,.40156576,1.6696773,2.0308998,3.4236839,7.0681419,10.577849
Mining,EUC,CAN,20.135742,16.544214,13.719975,13.684761,15.919174,18.516693,19.986843,16.571461,17.399872,11.481165,11.965162,12.465322,11.722011,10.658154,9.9000969,1.0148019,1.0026156,1.0037214,1.0144057,1.0040423,1.0101603,1.0019361,1.0100254,1.0116806,1.0089566,1.0009153,1.0015545,1.0015504,1.0004512,1.0018049,1.0139511,1.0022191,1.0034579,1.0133997,1.0037686,1.008703,1.0015208,1.0092765,1.0112247,1.0090866,1.0009153,1.0015545,1.0015504,1.0004512,1.0018049,112.30621,85.126297,70.919441,80.142097,102.46786,135.254,119.95132,124.2262,132.11769,64.230545,67.077507,84.577209,43.294617,77.334084,31.434999
Mining,EUC,CHN,7.9708619,7.364717,6.5386267,6.6793694,7.1801805,8.1854086,8.9512262,8.2355309,8.7799549,6.741796,7.5639358,7.7937984,7.6999931,7.0629911,6.5070601,1.0309871,1.0211545,1.0193198,1.0210114,1.0174183,1.01767,1.019177,1.0207397,1.0176622,1.0129427,1.0137445,1.0128696,1.0182858,1.0207746,1.0126892,1.0295712,1.0208855,1.0196897,1.0220624,1.018257,1.0183901,1.0170259,1.0214678,1.0144948,1.0106256,1.0101202,1.0104752,1.0182043,1.0208632,1.0116471,1.3475875,3.3095212,3.8459668,2.4855211,3.2051134,2.114011,5.1572061,3.1281929,2.5252728,3.2629075,5.1064215,7.3436441,5.018517,4.0773335,6.3199754
Mining,EUC,EUC,12.513991,11.204151,9.5666504,9.6756535,10.728628,12.707976,13.881683,12.16084,13.116615,9.4849272,9.9974852,10.2419,10.129012,9.4219007,8.4318867,1.0001205,1.0003048,1.0002239,1.0001843,1.0000086,1.0000097,1,1,1,1,1,1,1.0000062,1.0000077,1,1.0001405,1.000258,1.000325,1.0001757,1.0000064,1.0000095,1,1.0000002,1,1,1,1,1.0000079,1.0000077,1,2619.8899,2833.158,2956.6248,3753.3167,4445.0508,5322.8721,6359.731,7244.4414,9225.6328,7257.7222,8032.3735,9534.5762,9712.1963,8680.9219,7750.3706
Mining,EUC,GBR,19.286081,16.705492,13.403487,13.631905,15.174996,17.953831,20.037251,16.806049,18.428761,12.939549,13.355454,13.63148,13.35224,12.210368,10.734958,1.0000117,1.0002683,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0000058,1.00007,1,1,1,1,1,1,1,1,1,1,1,1,1,193.98019,157.29781,170.46066,213.68454,302.311,453.93872,592.97308,622.87317,874.89307,560.38251,628.55908,842.53705,771.29224,668.74243,494.56003
Mining,EUC,IDN,5.7129478,5.5976944,5.3207211,5.9859838,5.5028386,8.7824793,6.9678988,6.6321592,7.5084019,5.7842145,6.189353,5.9489388,6.4657383,6.788012,5.8362923,1.0296289,1.0438386,1.0276036,1.0408363,1.0421671,1.0410802,1.0407505,1.0419414,1.0366216,1.0367658,1.0331987,1.0349641,1.0237011,1.0315648,1.0272304,1.0292841,1.041927,1.0261034,1.0400351,1.0423564,1.0422475,1.0414664,1.0433317,1.0374347,1.0317187,1.0352035,1.0370512,1.0265785,1.0352916,1.0297004,.18534429,.45025954,.40894657,.53103226,.53706747,.62690073,.32067028,.80443126,.58002907,.61600983,.78374058,.66680992,.32332885,.25888163,.38175842
Mining,EUC,IND,12.113896,13.826718,11.661598,11.97434,12.405823,16.190662,19.173622,17.762175,21.072092,16.169971,16.490873,16.021807,16.907722,16.0767,12.639118,1.2260314,1.2016197,1.1939659,1.1910404,1.1656575,1.1305661,1.0620981,1.0639191,1.0520515,1.0510067,1.0485555,1.0411441,1.0525626,1.0500695,1.0462711,1.2355859,1.2089779,1.2004079,1.1935277,1.1643811,1.1319121,1.0654964,1.0659093,1.0516899,1.0522295,1.0483619,1.0408026,1.0555767,1.0527617,1.0487562,.31045714,1.003334,1.0866178,.90342343,1.6279598,1.2173499,1.4448129,3.903302,1.712571,7.7655849,7.3617024,2.7238591,1.2724441,1.0169541,2.380728
Mining,EUC,JPN,9.3803844,10.135447,8.8890972,9.1611004,9.4768476,12.024809,13.72335,12.749985,14.744771,11.490182,12.0851,11.830921,12.264945,11.667368,9.6273022,1,1.0001354,1.0001374,1.0001887,1.0002061,1.0001897,1.0002306,1.0000283,1.0000621,1.0000882,1.0000849,1.0001142,1.0009444,1.0000309,1.0002034,1,1.00012,1.0001374,1.0001431,1.000165,1.0001681,1.0001713,1.0000077,1.0000316,1.00003,1.0000341,1.0000652,1.0009351,1.0000026,1.0000875,.34979784,.32709792,.47516009,.59990937,.69334173,.84796649,.34852478,.73205268,.85128427,.37548864,.39895511,1.0170125,1.7411377,1.9844648,2.4860814
Mining,EUC,KOR,11.298659,9.9632063,8.4226904,8.6459951,9.3906412,10.8689,12.071788,10.486721,11.410038,8.3171654,8.7393761,8.8365631,8.7190905,8.2414026,7.4672813,1.0304024,1.0308781,1.0268034,1.0303022,1.0262128,1.0220436,1.0288858,1.0107141,1.0255578,1.0221521,1.023759,1.0204626,1.026408,1.0311369,1.0007988,1.0290799,1.0291642,1.0260258,1.029403,1.024748,1.0212181,1.0280573,1.0108967,1.0252081,1.0217721,1.023443,1.0198146,1.0264368,1.030587,1.0037686,3.448854,1.1966149,4.0892601,.94339591,3.1133847,2.0039949,.23403691,.16138503,.20062655,1.5870869,.94854623,4.7447963,29.705536,3.417053,1.8274491
Mining,EUC,MEX,5.835506,6.2059455,5.8131399,5.9735188,6.0931849,7.1733017,8.093111,7.8379908,8.6202459,6.9615331,7.3862143,7.3816481,7.822145,7.3733525,6.4767609,1.1161125,1.02773,1.1197143,1.1134293,1.0470793,1.0163462,1.0082051,1,1.0000815,1,1.0015694,1.0025634,1.002073,1.0009918,1,1.1156361,1.028536,1.1241627,1.1171468,1.0494733,1.018647,1.0080262,1,1.0000815,1,1.0015246,1.0029359,1.0026757,1.0016387,1,.061029132,.26087156,.26010284,.33090892,.11679144,.47259805,.1690354,.19519515,.19292375,.13260153,.1246824,.22185872,.3920373,.48929983,.27793223
Mining,EUC,ROW,9.9628277,11.222745,9.5852556,9.9773808,10.423244,13.597417,15.652286,14.67658,17.026743,13.250685,13.814489,13.61505,14.321107,13.652352,11.124574,1.0001913,1.0000949,1.0000885,1.0000771,1.0000654,1.0000637,1.0000789,1.0000613,1.0000483,1.000057,1.0000546,1.0000466,1.000049,1.0000356,1.0000299,1.0002319,1.0001098,1.0000901,1.0000708,1.0000511,1.0000626,1.000074,1.0000399,1.0000435,1.000042,1.0000364,1.0000381,1.000037,1.0000263,1.0000188,48.966522,48.369762,53.382915,42.071762,76.895279,101.25489,103.30959,80.946106,109.43856,100.13689,131.541,145.82552,178.23331,191.05623,204.67139
Mining,EUC,RUS,5.6607466,5.9553938,5.4966941,5.6731687,6.0105596,7.1094689,8.0187483,7.6300535,8.4844933,6.9005623,7.5183668,7.6080294,7.6559606,7.1998811,6.2748594,1,1.0507908,1.0501788,1,1,1.0414217,1,1.043065,1.0422397,1.0463179,1.0481311,1.0441613,1.0450976,1.0481626,1.0467651,1,1.0499142,1.049946,1,1,1.0415678,1,1.0431809,1.0423031,1.0463662,1.0483297,1.044165,1.0450125,1.047853,1.0473316,.14624932,.15284435,.24010386,.25090069,.33299294,.37433594,.43734032,.5180015,.58478242,.41690245,.60586041,.68026966,.76708734,.73845208,.75160629
Mining,EUC,TUR,6.4559932,6.2865758,5.8091998,6.0033903,6.4329371,7.485528,8.2516909,8.0626421,8.5963402,6.685317,8.3259573,8.4986639,8.351079,7.6155624,6.954639,1.0001274,1.0001409,1.0001441,1,1,1.0005103,1,1.0005238,1,1,1,1,1,1,1,1.0000046,1,1,1,1,1.000569,1,1.0007057,1,1,1,1,1,1,1,.29961291,.12681091,.43466866,.67701739,.97050822,1.0434203,1.2293458,2.0842903,2.0515599,1.9254471,2.1911893,1.7084618,1.3597828,1.3691931,1.5346267
Mining,EUC,USA,17.856003,14.69828,11.799432,11.958217,13.458372,15.308622,16.740248,13.77266,14.60492,10.058899,10.541866,11.014837,10.516439,9.501524,8.8685646,1.0010884,1.0012612,1.001843,1.0018731,1.0036631,1.0011597,1.002257,1.0015302,1.0031714,1.0019336,1.0015754,1.0013669,1.001552,1.0014453,1.0016981,1.0008059,1.000929,1.0011976,1.0008579,1.0013927,1.0008941,1.0008546,1.0004019,1.0010188,1.0006285,1.0003545,1.0002778,1.0003827,1.000424,1.0005597,70.402397,72.119987,82.584114,71.528358,90.601517,92.326027,73.717896,54.478065,50.326385,40.6049,31.138723,92.634041,49.332558,69.327461,26.747919
Mining,GBR,AUS,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0011333,1.0007429,1.0011429,1.0010715,1.0007,1.0019,1.0016143,1.0011001,1.0020167,1.0018142,1.00133,1.0010417,1.0002999,1.00139,1.0014584,1.001375,1.0003858,1.0005214,1.0005572,1.0002416,1.0010428,1.0001428,1.0001786,1.0017333,1.0006429,1.0018899,1.000275,1.0000572,1.0005701,1.0004166,.0046778591,.0048277918,.010316729,.003385036,.0063322699,.007110897,.012144938,.0066186702,.011566216,.0078128269,.010535775,.058713771,.049941219,.020475596,.011000429
Mining,GBR,BRA,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.06384,1.0512099,1.038775,1.0384166,1.03,1.028,1.03,1.03,1.02272,1.0239999,1.024575,1.025,1.025,1.0295833,1.036,1.05952,1.05077,1.0386167,1.0387499,1.03,1.028,1.03,1.03,1.02378,1.0239999,1.0250833,1.025,1.025,1.0296333,1.0359399,.003075453,.0025109251,.027448418,.065869458,.0051098838,.004408957,.0041344492,.0040933392,.063635945,.014748895,.088874377,.011319674,.015202689,.012964821,.0078743603
Mining,GBR,CAN,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0055357,1.0112858,1.00675,1.0068417,1.0065143,1.006393,1.0092429,1.0060928,1.0067856,1.0080857,1.0055357,1.0055357,1.0055357,1.0055357,1.0055357,1.0055357,1.0110714,1.0057499,1.0014501,1.0068429,1.0065429,1.0058857,1.0060287,1.0060143,1.00825,1.0055357,1.0055357,1.0055357,1.0055357,1.0055357,1.921249,2.3406959,1.8246864,1.635177,2.0475495,2.0318172,2.6678343,2.9044557,3.9714046,1.27978,1.5913289,1.7978628,.55406529,.78185201,.19700199
Mining,GBR,CHN,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0318667,1.0232571,1.0190001,1.01785,1.00895,1.0085,1.0158334,1.0086584,1.01902,1.01465,1.01485,1.007275,1.0087249,1.0093334,1.0057666,1.0266333,1.0209143,1.0163,1.01635,1.0078167,1.007625,1.0146667,1.0078499,1.01838,1.0161166,1.0146999,1.0065417,1.00775,1.0077417,1.0051917,.18389837,.11784326,.30005509,.061690919,.084721945,.025366001,.017014479,.055733256,.019596817,.020625064,.045999147,.058669586,.1016907,.29574007,.9793244
Mining,GBR,EUC,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0000648,1.0000731,1.0000639,1.0000594,1.0000021,1.0000027,1,1,1,1,1,1,1,1,1,1.0000637,1.0000721,1.0000728,1.0000631,1.0000025,1.0000033,1,1,1,1,1,1,1,1,1,36.275242,63.438148,46.627483,68.433235,85.444893,97.519638,115.96544,118.48733,190.86281,106.51717,137.35936,154.70741,200.93851,20.289724,49.422928
Mining,GBR,GBR,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.496695,28.747066,25.337017,28.699627,33.547066,40.161263,47.461411,52.208298,50.088974,39.26017,38.330074,42.37487,36.021027,46.518772,44.853546
Mining,GBR,IDN,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0463667,1.0459666,1.0415167,1.036175,1.04842,1.02914,1.01436,1.0172,1.01983,1.04055,1.030175,1.035,1.0255799,1.038125,1.0446666,1.0461,1.04355,1.0417833,1.043125,1.04342,1.0275,1.0163701,1.0222,1.01974,1.0424833,1.02935,1.04005,1.02768,1.0362,1.0444167,.0041166889,.0051741172,.004177568,.003012053,.0047903601,.092520766,.039915908,.003641404,.003782185,.0024926229,.004358572,.006200599,.0056479322,.0058019771,.0062453109
Mining,GBR,IND,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.21755,1.20034,1.1878166,1.1888833,1.1477333,1.1317667,1.0647399,1.0555571,1.04126,1.0475,1.0490571,1.0334899,1.0558333,1.0491333,1.0563999,1.22215,1.19036,1.1999834,1.1916666,1.15,1.1333333,1.07434,1.0599999,1.03362,1.0528429,1.0410428,1.03001,1.0624833,1.05415,1.0592999,.83795029,.52151161,1.4872769,1.1371158,2.4283235,1.6206309,1.9933231,2.0595281,1.7251488,.71931326,.85713631,1.2820263,.93141341,.76757258,.016803907
Mining,GBR,JPN,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1,1,1,1,1,1,1,1,1,1.0001166,1.0000857,1.0002571,1,1,1.0004667,1,1,1,1,1,1,1,1,1,1.0000083,1.0000072,1,1,1,1,.021432307,.015282848,.020790007,.031985737,.038402967,.035170618,.035677612,.029746719,.040063787,.019299708,.030314256,.073166236,.062678978,.037326518,.01600815
Mining,GBR,KOR,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.0280833,1.03478,1.0305858,1.0304,1.0334833,1.0215917,1.0204101,1.029,1.0289333,1.0274833,1.0284801,1.0286334,1.0146084,1.0141333,1.0005715,1.03055,1.035,1.0300429,1.02888,1.0328166,1.02145,1.01973,1.0272599,1.02695,1.0267333,1.02622,1.0263333,1.01325,1.0134749,1.0012858,.0065736282,.0090723811,.028374139,.010444082,.069699809,.091452472,.015362695,.010468964,.52135909,.15033905,.010372427,.43752074,2.6490057,2.8117905,1.5830034
Mining,GBR,MEX,10.461725,10.013616,10.557284,11.052123,9.9540195,10.755947,10.212192,8.9367418,10.609921,9.4477682,9.2225742,9.1783857,7.7813258,7.2991986,7.4776173,1.11936,1.000375,1.11356,1.11285,1.0194286,1.0026799,1.00062,1,1,1,1.0013,1.0013,1.00069,1.0007167,1,1.11824,1.0023124,1.11562,1.1090333,1.0196857,1.00688,1.00148,1,1,1,1.0074124,1,1.0050299,1.004575,1,.002392943,.0018236249,.001314729,.002047397,.0014953431,.001571368,.00235098,.0022050589,.0027590189,.001911014,.003091716,.0043432931,.003887974,.021634446,.002885096
